occurrence_shops,occurrence_amenities,distribution_shop,distribution_amenities,proximity_shops,proximity_amenities,proximity_transport,correlation_shops_amenities
0,5,NA,NA,NA,425.926745036152,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,21,NA,NA,NA,462.961304808042,NA,0
12,101,-0.111969874132366,-0.0293304710774558,409.853362942899,379.009083634347,NA,0.118811881188119
13,46,-0.185833399645336,-0.0348176157901808,466.966846054673,441.270636326141,NA,0.282608695652174
0,17,NA,-0.64811283715694,NA,311.134543162705,NA,0
0,26,NA,-0.406504074286832,NA,367.586381187682,NA,0
0,29,NA,-0.10027149221789,NA,477.868684642225,NA,0
0,15,NA,NA,NA,74.4186161322376,NA,0
0,13,NA,NA,NA,419.742735856427,NA,0
0,31,NA,-0.0204923364622766,NA,284.975272416786,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
2,29,NA,-0.197569987168515,348.754785717398,267.944008446087,NA,0.0689655172413793
0,9,NA,NA,NA,343.398726661932,NA,0
1,26,NA,-0.229814651373736,258.498100354692,375.543731382086,NA,0.0384615384615385
0,7,NA,NA,NA,201.956185301733,NA,0
0,27,NA,-0.448365878844777,NA,323.131755379443,NA,0
20,18,-0.393878583649488,-0.724407143161148,501.17947394035,477.553008331652,NA,1.11111111111111
0,0,NA,NA,NA,NA,NA,NA
17,132,-0.333840052036418,-0.135420744921482,317.883152517015,275.341841585222,NA,0.128787878787879
1,10,NA,NA,161.088212461542,176.784705777796,NA,0.1
7,6,NA,NA,459.872670400712,383.654752546533,NA,1.16666666666667
0,0,NA,NA,NA,NA,NA,NA
0,47,NA,-0.134118738417861,NA,384.817977231138,NA,0
0,22,NA,-0.19153487491958,NA,472.108766244595,NA,0
0,17,NA,-0.282836394395983,NA,379.13005245539,NA,0
0,17,NA,-0.0984107804347469,NA,423.918115820412,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,19,NA,NA,NA,504.356868567739,NA,0
1,28,NA,-0.0337564444107138,407.883218304376,388.489908895058,NA,0.0357142857142857
0,1,NA,NA,NA,517.108807805874,NA,0
0,22,NA,-0.466739938197545,NA,428.015180192411,415.296804422122,0
0,44,NA,NA,NA,439.117949725955,NA,0
0,8,NA,NA,NA,459.28718544948,NA,0
0,0,NA,NA,NA,NA,NA,NA
3,70,-0.929290104414377,-0.133933831464342,142.758407488054,286.677809284953,NA,0.0428571428571429
0,9,NA,NA,NA,325.26689442231,NA,0
0,43,NA,-0.0314529438891216,NA,383.702197536044,NA,0
30,27,-0.758514368224665,-0.165700541496512,431.463455685008,456.230333819326,NA,1.11111111111111
0,0,NA,NA,NA,NA,NA,NA
0,7,NA,-0.33127326954144,NA,506.484379727435,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
65,135,-0.221126161495108,-0.0234467631504096,265.726441498304,313.714820771945,NA,0.481481481481481
0,18,NA,NA,NA,467.387047234706,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,325.558776009881,NA,0
0,6,NA,NA,NA,422.561146325114,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,3,NA,NA,478.157832138504,488.179795149967,NA,0.333333333333333
0,0,NA,NA,NA,NA,NA,NA
0,10,NA,NA,NA,241.816525159104,NA,0
0,6,NA,NA,NA,347.72383784991,NA,0
0,25,NA,-0.10379206630129,NA,405.405584058983,NA,0
0,5,NA,-0.963271819310927,NA,499.673700070425,NA,0
1,8,NA,NA,467.848078828915,479.812666194787,NA,0.125
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,22,NA,-0.404406797933903,NA,276.243514386949,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,34,NA,-0.11418364670572,NA,154.942112899522,NA,0
0,29,NA,-0.231868632550833,NA,355.834365909234,NA,0
4,11,NA,-0.150899919365019,395.615422160134,458.288205780466,NA,0.363636363636364
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
27,64,-0.411300597693086,-0.121546029743081,464.130748548685,376.765740659642,NA,0.421875
0,3,NA,NA,NA,210.319600586054,NA,0
0,4,NA,NA,NA,457.720121695336,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,18,NA,-0.0522223425618776,NA,410.374156679236,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,14,NA,-0.037421098858762,NA,350.752023954202,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,100,NA,-0.0582227427516759,498.246430972444,301.9177303101,NA,0.01
1,12,NA,NA,375.308300476957,412.858723067125,NA,0.0833333333333333
0,36,NA,-0.0475249391335393,NA,320.580421748283,NA,0
1,22,NA,-0.48898775941781,439.983555579849,384.347718787593,NA,0.0454545454545455
0,65,NA,-0.134772958030845,NA,408.228426135709,NA,0
9,78,NA,-0.0539130737253335,240.824381063727,243.082970695445,NA,0.115384615384615
0,1,NA,NA,NA,451.200139308131,NA,0
0,50,NA,-0.125223854422359,NA,410.332841803575,NA,0
0,31,NA,-0.2209361280378,NA,398.170694059495,NA,0
10,61,-0.105902395945747,-0.0575777957874206,471.95911282996,279.078184802,NA,0.163934426229508
1,60,NA,NA,526.318703522328,391.880596954111,NA,0.0166666666666667
1,15,NA,-0.205771544611898,385.497825481048,490.298842044338,NA,0.0666666666666667
0,18,NA,NA,NA,350.058317387315,NA,0
4,29,NA,-0.720810816274751,287.361114779321,314.388356098251,NA,0.137931034482759
0,42,NA,-0.464528275578402,NA,287.527512225013,NA,0
11,35,-0.151983777918008,-0.636919792986482,468.493538091507,389.803717255171,NA,0.314285714285714
0,7,NA,-0.177487053962611,NA,183.919574992839,NA,0
0,53,NA,-0.410227250351352,NA,341.364486479033,NA,0
0,13,NA,NA,NA,508.638554840167,NA,0
0,1,NA,NA,NA,537.543319817992,NA,0
0,0,NA,NA,NA,NA,NA,NA
6,82,NA,-0.0360556520948444,408.093916395665,446.719007775354,NA,0.0731707317073171
0,71,NA,-0.398421383272564,NA,199.937036322839,NA,0
0,22,NA,-0.315199612601739,NA,111.806698776435,NA,0
0,13,NA,-0.0661631529446676,NA,467.713077691038,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,28,NA,-0.0566172396432943,NA,484.867328086849,NA,0
11,29,-0.133245320420394,-0.231741976113051,205.531920930908,283.595142039047,NA,0.379310344827586
2,12,NA,-0.782204481580109,469.235899660919,505.218133671984,NA,0.166666666666667
0,40,NA,NA,NA,344.801101063617,NA,0
0,10,NA,NA,NA,486.948726017145,NA,0
1,16,NA,-0.392224368952232,394.666066622261,303.274925077143,NA,0.0625
2,197,NA,-0.00729353992247282,422.504367624129,281.605910900303,NA,0.0101522842639594
0,43,NA,-0.129888667222367,NA,389.397500411507,NA,0
12,53,NA,-0.324288521587375,487.8842665456,442.172212524395,NA,0.226415094339623
1,63,NA,-0.11084712222708,476.244356377887,436.82879202827,NA,0.0158730158730159
0,3,NA,NA,NA,482.229670447443,NA,0
0,3,NA,NA,NA,476.804928155987,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,1,NA,NA,433.259212184194,490.514542607788,NA,1
2,46,NA,-0.234844795708939,341.434974623803,279.803292611961,NA,0.0434782608695652
0,3,NA,-0.388879862355788,NA,422.851654913387,NA,0
56,231,-0.232198718265984,-0.0329775609294652,342.682847678359,333.01104940131,438.195569711466,0.242424242424242
0,11,NA,NA,NA,489.504213087153,NA,0
12,81,-0.317843610969814,-0.0762208538153022,503.928826393224,408.184170108747,NA,0.148148148148148
6,5,-0.260938139691343,-0.0907445602585605,474.942792581193,454.884628964862,NA,1.2
0,23,NA,NA,NA,353.646150996206,NA,0
0,36,NA,-0.312270899974292,NA,246.233225664567,NA,0
27,44,NA,-0.358119101212041,227.36070307769,445.360482455564,NA,0.613636363636364
0,34,NA,-0.140540973685464,NA,386.483426080586,NA,0
0,2,NA,NA,NA,478.813345683599,NA,0
0,17,NA,NA,NA,441.53141065096,NA,0
1,40,NA,-0.242942183185674,303.058222210151,345.077297093005,NA,0.025
14,16,NA,-0.232461203444718,384.341960399592,419.431151607432,NA,0.875
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,0,NA,NA,513.195819250492,NA,NA,Inf
0,77,NA,-0.0601216227779349,NA,365.859173796242,NA,0
59,333,-0.188498805110955,-0.0188338319595389,321.290445976024,368.992842193642,NA,0.177177177177177
0,20,NA,NA,NA,353.034112343079,NA,0
1,0,NA,NA,237.430831602397,NA,NA,Inf
0,3,NA,NA,NA,386.237595167523,NA,0
0,6,NA,NA,NA,466.132191913158,NA,0
0,36,NA,-0.149097083176917,NA,127.635675217053,NA,0
0,11,NA,NA,NA,423.002165334095,NA,0
0,36,NA,-0.0617175420057247,NA,359.447313770601,NA,0
1,76,NA,-0.258524206423105,345.011014153439,287.597026536292,NA,0.0131578947368421
0,24,NA,-0.124767613373034,NA,409.30933990491,NA,0
0,33,NA,-0.125772270352275,NA,151.99112507991,NA,0
1,29,NA,-0.114483595562045,451.687937491242,365.727009983878,NA,0.0344827586206897
1,52,NA,-0.0559287709441831,423.39225869188,433.703954618892,NA,0.0192307692307692
0,33,NA,-0.216296581748318,NA,421.432473493336,NA,0
0,15,NA,-0.474579692374354,NA,100.740616558983,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,22,NA,NA,NA,321.651840236609,NA,0
0,1,NA,NA,NA,164.129821604506,NA,0
0,14,NA,-0.0711121518663946,NA,109.086582772908,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,5,NA,NA,NA,140.098621619936,NA,0
0,1,NA,NA,NA,548.524974008533,NA,0
0,19,NA,-0.185224647757446,NA,503.940602269764,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,2,NA,NA,NA,498.445558134495,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,445.94484011644,NA,0
0,6,NA,NA,NA,501.492803761869,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,5,NA,-0.291528817573308,NA,368.953469903892,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,155.887807910574,NA,0
0,6,NA,NA,NA,456.411855609321,NA,0
0,0,NA,NA,NA,NA,NA,NA
64,158,-0.0772824769938855,-0.305254878897018,471.193740752772,373.906464059796,NA,0.40506329113924
2,21,NA,-0.0709627137044042,495.877104828511,261.08212854271,NA,0.0952380952380952
59,95,-0.196393673323882,-0.114375574029026,336.276830455788,281.979690187697,NA,0.621052631578947
0,4,NA,NA,NA,492.28470904131,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,36,NA,-0.503739501317375,NA,378.37417820259,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,36,NA,-0.231768401230522,NA,376.983486560203,NA,0
0,50,NA,NA,NA,417.734181627587,NA,0
0,76,NA,-0.539899458728354,NA,428.87726921081,NA,0
0,17,NA,NA,NA,443.364607746643,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
7,16,NA,-0.307731111464162,428.234756316698,424.154871953479,NA,0.4375
0,69,NA,-0.0161837944835414,NA,120.255997954098,NA,0
0,19,NA,-0.0696942314285055,NA,437.642994869121,NA,0
3,16,-0.349043030502372,-0.410386303367055,304.063652916825,389.672450284797,NA,0.1875
49,56,-0.0884458106176473,-0.116904796821637,373.985479195944,352.292065780256,NA,0.875
0,28,NA,-0.309578868510685,NA,357.414789997332,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,NA,NA,351.606781511985,NA,0
0,52,NA,-0.154457583234307,NA,309.709177455415,NA,0
1,29,NA,-0.0304842262738123,313.310348344313,232.612553053214,NA,0.0344827586206897
0,0,NA,NA,NA,NA,NA,NA
0,5,NA,NA,NA,479.622790069458,NA,0
0,15,NA,-0.411028294978564,NA,390.397409452014,NA,0
64,171,-0.121056494282691,-0.028517397576981,337.746848088373,348.074450646808,NA,0.374269005847953
2,2,NA,NA,150.416379060316,154.45518666387,NA,1
0,2,NA,NA,NA,421.748845899969,NA,0
17,95,NA,-0.205325928011868,333.892647177226,393.288069424413,NA,0.178947368421053
0,10,NA,NA,NA,467.871831342398,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,NA,NA,317.388723027659,NA,0
0,2,NA,NA,NA,477.645655335101,NA,0
0,18,NA,NA,NA,353.366941899151,NA,0
0,0,NA,NA,NA,NA,NA,NA
22,12,-0.952606487840735,-0.398529206039407,425.852904647785,136.75327062647,NA,1.83333333333333
0,0,NA,NA,NA,NA,NA,NA
0,47,NA,-0.0345782664387108,NA,425.780050687922,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
14,25,NA,-0.524775306835829,306.321901849797,355.996752247655,NA,0.56
6,10,-0.938078150435705,-0.208654702598605,370.811934697099,406.779720393797,NA,0.6
0,1,NA,NA,NA,444.05789925774,NA,0
1,31,NA,-0.396064824640903,494.435560195935,429.9380238043,NA,0.032258064516129
0,17,NA,-0.884897677785745,NA,337.172003563235,NA,0
0,18,NA,-0.843682875332807,NA,493.297831038202,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,52,NA,-0.14305078573805,NA,243.904571966713,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,2,NA,NA,NA,287.117577163841,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
42,130,-0.0788288764078508,-0.526468863142739,450.264983762812,304.671557099102,NA,0.323076923076923
4,80,NA,-0.158072087636095,443.671852861471,305.930160573457,NA,0.05
6,47,NA,-0.025415294117955,412.87317506034,338.674736432478,NA,0.127659574468085
3,177,-0.965315489041138,-0.0158373331613436,358.066292725011,320.59593260475,NA,0.0169491525423729
0,4,NA,NA,NA,413.231965480739,NA,0
6,19,NA,NA,344.596177322055,219.551269428748,NA,0.315789473684211
0,2,NA,NA,NA,507.751279781586,NA,0
0,16,NA,-0.169650049610322,NA,382.410557589179,NA,0
0,14,NA,NA,NA,385.58553792673,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,307.711409355352,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
7,91,NA,-0.13334061043955,443.922852161256,311.285523151062,NA,0.0769230769230769
0,14,NA,NA,NA,533.344574790598,NA,0
0,24,NA,NA,NA,459.140528247692,NA,0
1,47,NA,-0.0465522000484774,375.095224273124,395.5096516463,NA,0.0212765957446809
1,83,NA,-0.840486679003581,501.171541344745,430.886485889117,NA,0.0120481927710843
27,51,-0.576671825077348,-0.101926421522837,229.415310593724,425.054718475254,NA,0.529411764705882
0,11,NA,-0.270384067561584,NA,362.367294154385,NA,0
0,1,NA,NA,NA,541.587869228057,NA,0
42,76,-0.237947836392523,-0.0588005205040512,449.895433039663,357.097876057596,NA,0.552631578947368
1,181,NA,-0.102277838438072,372.62836855479,283.82785601393,NA,0.00552486187845304
0,58,NA,-0.0694002780504795,NA,455.592015830658,NA,0
0,66,NA,-0.0577650490488912,NA,393.7229435945,NA,0
14,17,NA,-0.443849153424769,407.833641730848,406.421160415773,NA,0.823529411764706
0,23,NA,-0.0819314501968898,NA,251.38974204348,NA,0
7,63,-0.160978139080697,-0.34240951110946,483.144608054825,377.769907568051,NA,0.111111111111111
0,41,NA,-0.654111214423329,NA,254.066591362266,NA,0
0,34,NA,-0.143247701727145,NA,360.94213333133,NA,0
0,9,NA,NA,NA,517.81233394379,NA,0
49,150,-0.152145892230894,-0.160098203280441,268.805636049702,238.871710981339,NA,0.326666666666667
0,16,NA,NA,NA,325.007128867023,NA,0
0,7,NA,NA,NA,468.646272885853,NA,0
1,37,NA,-0.031168371458235,381.601911843921,353.887750901936,NA,0.027027027027027
1,46,NA,-0.30972558167957,498.890482124254,331.81276897534,NA,0.0217391304347826
0,0,NA,NA,NA,NA,NA,NA
0,4,NA,NA,NA,446.6517268832,NA,0
0,24,NA,-0.0930358836802376,NA,473.832603253269,NA,0
0,79,NA,-0.107445233759664,NA,363.385360868476,NA,0
0,1,NA,NA,NA,563.270707627176,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,23,NA,-0.800378487175499,NA,377.850978433825,NA,0
0,20,NA,NA,NA,426.630596307707,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,15,NA,NA,NA,390.925324739689,NA,0
0,0,NA,NA,NA,NA,NA,NA
2,105,NA,-0.14304189684963,244.653896974522,282.313953854453,NA,0.019047619047619
0,1,NA,NA,NA,393.454456834339,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,9,NA,NA,NA,320.671622427486,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,1,NA,NA,324.464954075026,325.598729599006,NA,1
0,0,NA,NA,NA,NA,NA,NA
0,6,NA,NA,NA,490.757655431987,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,503.17751806768,NA,0
11,70,-0.478836096391587,-0.0822975837183444,221.690634339965,326.503017875938,NA,0.157142857142857
0,27,NA,NA,NA,476.869530868061,NA,0
0,117,NA,-0.0970044589536193,NA,403.899747176695,NA,0
0,22,NA,NA,NA,262.768584564402,NA,0
0,0,NA,NA,NA,NA,NA,NA
1,27,NA,NA,391.776359425374,371.201593004171,NA,0.037037037037037
0,4,NA,NA,NA,357.671070717408,NA,0
0,20,NA,-0.143676008025059,NA,275.438514683638,NA,0
0,34,NA,-0.193516601537726,NA,235.826012171192,NA,0
0,27,NA,-0.454025860336456,NA,463.079384949032,NA,0
1,68,NA,-0.190396672638054,501.748997210149,312.334973366182,NA,0.0147058823529412
0,4,NA,NA,NA,511.577494667954,NA,0
0,52,NA,NA,NA,421.597410564447,NA,0
0,25,NA,-0.187647894100043,NA,474.189288217589,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,55,NA,-0.0689212276729211,NA,344.2344604781,NA,0
0,68,NA,-0.217676319631594,NA,431.699593481239,NA,0
0,36,NA,-0.485777073662037,NA,422.250414771453,NA,0
0,32,NA,-0.207671784378362,NA,427.583794902979,NA,0
12,46,-0.340513261789819,-0.0694564699687775,434.35214250389,366.903452599399,NA,0.260869565217391
0,143,NA,-0.0983967428885986,NA,368.193325922929,NA,0
0,36,NA,-0.181101541113515,NA,476.683647879449,NA,0
3,72,-0.624808784640581,-0.0816560092757695,549.98297373428,311.137459213618,NA,0.0416666666666667
1,15,NA,-0.0967104033119601,448.139266182169,472.219044588496,NA,0.0666666666666667
1,9,NA,-0.237820161215275,564.858159599101,497.937427230489,NA,0.111111111111111
0,38,NA,-0.21226722702462,NA,397.776752955949,NA,0
9,35,NA,-0.466693372787435,449.559483492903,437.30440645447,NA,0.257142857142857
69,130,-0.175959153565694,-0.249452823757651,225.260631092435,230.679831914696,NA,0.530769230769231
0,28,NA,-0.128255890078318,NA,464.562043506289,NA,0
0,6,NA,NA,NA,470.944136197812,NA,0
1,47,NA,-0.125871463520072,491.195988911308,370.557563670499,NA,0.0212765957446809
6,68,NA,-0.298276375007494,413.759062275304,366.217146361067,NA,0.0882352941176471
0,63,NA,-0.296641768498757,NA,436.336392051652,NA,0
0,3,NA,-0.86410945847924,NA,293.863124587668,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,33,NA,NA,NA,388.610300741562,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,6,NA,NA,NA,403.046100517153,NA,0
0,20,NA,-0.0849377072246995,NA,421.723212187279,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,320.901165596013,NA,0
0,14,NA,NA,NA,215.965206473657,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,12,NA,NA,NA,459.585012021676,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,-0.146402601985504,NA,444.980152300046,NA,0
0,26,NA,-0.0672915738880893,NA,426.631898425176,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,9,NA,-0.605197605510735,NA,491.312209299917,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,1,NA,NA,NA,478.615970079835,NA,0
0,150,NA,-0.115566677656164,NA,360.616736323965,NA,0
32,235,-0.344514760643487,-0.0390144890751027,372.313421136319,365.408529284644,NA,0.136170212765957
30,55,-0.0281805796879631,-0.0717277979578652,461.863388122757,399.362730489632,NA,0.545454545454545
10,202,-0.41240049305833,-0.220592680740628,508.477590519816,357.149116009346,NA,0.0495049504950495
130,323,-0.016508298401848,-0.0730685434172826,376.860268834243,345.31006663332,NA,0.402476780185758
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
2,134,NA,-0.209510949055325,299.206603772641,421.42999865636,NA,0.0149253731343284
25,116,-0.145141938335061,-0.0838987256591105,468.278427833575,429.944039611213,NA,0.21551724137931
1,19,NA,-0.292695981673659,533.71045062914,323.782319731924,NA,0.0526315789473684
7,18,NA,-0.42326264413509,474.865190914821,357.986037788941,NA,0.388888888888889
1,36,NA,-0.113806930268547,414.087320303728,379.525134302602,NA,0.0277777777777778
0,20,NA,-0.912085135458194,NA,401.658484534007,NA,0
0,23,NA,-0.202520557182225,NA,323.199138312567,NA,0
9,22,-0.530812644100087,-0.0463812134509169,446.460779225703,454.612194175988,NA,0.409090909090909
3,35,-0.27289215598974,-0.160259021064939,487.530339142167,330.411138343434,NA,0.0857142857142857
2,36,NA,-0.286034396539255,80.4165641424382,265.632626942228,NA,0.0555555555555556
0,23,NA,-0.0516249323382507,NA,378.301248657189,NA,0
4,27,-0.362646338876241,-0.266802857681515,251.143280815008,225.865261999047,NA,0.148148148148148
0,21,NA,-0.0888292141117235,NA,430.400835602431,NA,0
48,98,-0.0127449283379495,-0.0429311804816246,414.965524229687,364.276028143949,NA,0.489795918367347
0,43,NA,-0.2026368603209,NA,363.957765846098,NA,0
90,496,-0.12670545318519,-0.0476530243829683,226.118829792407,306.003420519141,NA,0.181451612903226
5,75,-0.367606415402114,-0.103514498530433,453.508970637459,422.1465528954,NA,0.0666666666666667
16,134,-0.0796454166983484,-0.0709413343702573,510.253777349164,469.429178379686,NA,0.119402985074627
34,276,-0.1580114483284,-0.187768383627699,228.432586310288,296.369076311675,NA,0.123188405797101
0,65,NA,-0.136229409110194,NA,356.073373952504,NA,0
41,305,-0.161864526346522,-0.0296334478487926,445.653279009706,395.959854197911,NA,0.134426229508197
0,71,NA,-0.131044286824071,NA,349.053339217155,NA,0
0,51,NA,-0.31404865396083,NA,254.979484624216,NA,0
0,62,NA,-0.347481682015174,NA,234.480681754495,NA,0
0,55,NA,-0.0775065678788571,NA,284.925472198318,NA,0
0,35,NA,-0.309904574278199,NA,490.42916288478,NA,0
0,98,NA,-0.0377652961891112,NA,267.389490688958,NA,0
0,66,NA,-0.14630639733985,NA,304.664236965525,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,15,NA,-0.252038665356032,NA,397.032987285691,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,3,NA,NA,NA,461.186548610714,NA,0
0,10,NA,-0.113110290767071,NA,441.012988287618,NA,0
8,44,NA,-0.058319085720167,448.168292699794,322.005650552453,NA,0.181818181818182
0,12,NA,NA,NA,452.191009937526,NA,0
0,36,NA,-0.0565476063999257,NA,395.742782434108,NA,0
6,20,NA,-0.0377400157291277,479.398014371219,357.889610920672,NA,0.3
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,9,NA,NA,NA,466.137101271941,NA,0
0,26,NA,-0.175877629170039,NA,460.074272493202,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
0,7,NA,-0.191343514315996,NA,309.328763480695,NA,0
0,1,NA,NA,NA,108.153216652513,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,30,NA,-0.0362002838593113,NA,378.728912167524,NA,0
0,0,NA,NA,NA,NA,NA,NA
0,0,NA,NA,NA,NA,NA,NA
1,65,NA,-0.347834891992713,188.975772496929,368.44560755935,NA,0.0153846153846154
71,296,-0.0957297892532148,-0.0432328664646641,329.485572969115,359.516776646636,NA,0.239864864864865
8,112,NA,-0.0781111736659286,351.09234170368,361.649419677516,NA,0.0714285714285714
361,440,-0.0731996284349999,-0.0425311175663587,259.68869370891,318.722513837113,NA,0.820454545454545
1,96,NA,-0.149812509501527,254.996223990463,238.172922327333,NA,0.0104166666666667
0,60,NA,-0.234401141264886,NA,270.386998462777,NA,0
28,101,-0.0508055525184151,-0.117815020283837,255.312622165616,218.724741045657,63.9197547988866,0.277227722772277
0,92,NA,-0.209755703789147,NA,357.797461143656,NA,0
2,4,NA,-0.608310218885824,472.18997488746,491.099766476426,NA,0.5
0,75,NA,-0.284261638129436,NA,377.416415210083,NA,0
0,73,NA,-0.0349604485658743,NA,428.361367944332,NA,0
9,25,NA,-0.104551528977247,342.218796642725,355.995896010232,NA,0.36
0,0,NA,NA,NA,NA,NA,NA
0,8,NA,-0.325169200447659,NA,405.562026104789,NA,0
0,81,NA,-0.0736125041577005,NA,394.390810989847,NA,0
0,27,NA,NA,NA,233.801188232124,NA,0
8,17,-0.359728521940319,-0.321700848127113,467.958888431219,308.623373319508,NA,0.470588235294118
0,49,NA,-0.103121698488736,NA,303.945792900193,NA,0
0,13,NA,NA,NA,450.722076647226,NA,0
